Unnamed: 0,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,col,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
171,2013,60000,2036.0,1197.0,789.0,5.0,2.75,789.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
172,2016,44414,179.0,2143.0,170.0,5.0,42.5,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
173,2019,1000,189.0,1197.0,8186.0,5.0,6.5,8186.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
174,2012,62500,1768.0,1968.0,17433.0,5.0,19.0,17433.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
175,2013,21000,144.0,1598.0,1036.0,5.0,4.45,1036.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
176,2017,8525,166.0,1998.0,112.0,5.0,23.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
177,2014,29000,2254.0,1396.0,8873.0,5.0,8.35,8873.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
178,2014,40000,1768.0,1968.0,17433.0,5.0,22.95,17433.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
179,2012,88000,2544.0,936.0,576.0,5.0,1.5,576.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
180,2012,53537,137.0,1798.0,15775.0,5.0,6.89,15775.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
181,2006,216000,178.0,1399.0,68.0,5.0,1.45,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
182,2014,51000,2248.0,1995.0,190.0,5.0,33.5,190.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
183,2007,118500,129.0,1598.0,1025.0,5.0,1.25,1025.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
184,2012,63000,2207.0,1199.0,739.0,5.0,4.2,739.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
185,2015,25000,1998.0,1461.0,1085.0,8.0,6.75,1085.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
186,2014,37382,130.0,2143.0,2011.0,5.0,32.0,2011.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
187,2017,24773,214.0,1197.0,831.0,5.0,7.5,831.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
188,2012,62000,2232.0,1582.0,12632.0,5.0,4.6,12632.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
189,2017,52340,1981.0,1086.0,6805.0,5.0,4.04,6805.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
190,2016,56739,154.0,1997.0,120.0,7.0,10.31,120.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
191,2018,36091,127.0,2179.0,1877.0,5.0,55.76,1877.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
192,2010,120000,200.0,1399.0,68.0,5.0,2.6,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
193,2016,33000,2547.0,1248.0,8850.0,7.0,8.5,8850.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
194,2007,60006,0.0,1621.276449941501,2740.1075561606535,5.278735151413753,2.95,2740.1075561606535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
195,2014,52000,258.0,1498.0,986.0,5.0,3.5,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
196,2015,43571,2036.0,1197.0,789.0,5.0,3.55,789.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
197,2013,50000,258.0,1498.0,986.0,5.0,3.25,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
198,2008,113000,175.0,1896.0,106.0,5.0,4.5,106.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
199,2014,90000,1987.0,1461.0,838.0,5.0,5.35,838.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
200,2017,29000,1745.0,1493.0,100.0,7.0,6.5,100.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
201,2016,20000,243.0,1248.0,885.0,5.0,9.0,885.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
202,2016,61012,186.0,1197.0,8183.0,5.0,6.0,8183.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
203,2009,87459,147.0,1390.0,85.0,5.0,2.75,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
204,2010,70500,1564.0,1193.0,641.0,5.0,1.5,641.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
205,2015,64103,1573.0,1968.0,17433.0,5.0,19.9,17433.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
206,2014,76000,147.0,1798.0,1775.0,5.0,10.0,1775.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
207,2014,104000,2359.0,1364.0,6706.0,5.0,3.0,6706.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
208,2010,42001,161.0,1621.276449941501,2740.1075561606535,5.278735151413753,2.11,2740.1075561606535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
209,2014,37245,148.0,1595.0,1207.0,5.0,11.96,1207.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
210,2013,45000,274.0,1498.0,986.0,5.0,3.25,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
211,2012,117837,2232.0,1582.0,12632.0,5.0,4.75,12632.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
212,2014,30000,2046.0,1461.0,838.0,5.0,5.95,838.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
213,2015,27057,1529.0,1591.0,1213.0,5.0,8.15,1213.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
214,2016,8500,2051.0,998.0,67.0,5.0,4.22,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
215,2010,30500,1174.0,1796.0,186.0,5.0,10.5,186.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
216,2012,56000,118.0,2967.0,2467.0,5.0,45.0,2467.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
217,2012,44000,1981.0,1086.0,6805.0,5.0,2.9,6805.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
218,2017,10500,143.0,1598.0,10352.0,5.0,8.9,10352.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
219,2017,26000,1467.0,1798.0,17746.0,5.0,26.0,17746.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
220,2018,25166,1719.0,1197.0,8186.0,5.0,8.22,8186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
221,2014,64000,258.0,1498.0,986.0,5.0,3.5,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
222,2004,61000,189.0,998.0,671.0,5.0,1.25,671.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
223,2013,107000,2103.0,1461.0,65.0,5.0,3.7,65.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
224,2018,29161,1927.0,2143.0,16762.0,5.0,39.41,16762.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
225,2013,32000,225.0,998.0,6704.0,5.0,2.65,6704.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
226,2015,46173,1901.0,1461.0,1085.0,5.0,8.92,1085.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
227,2013,47000,178.0,1248.0,2740.1075561606535,5.0,4.1,2740.1075561606535,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
228,2017,26327,1682.0,1998.0,18908.0,4.0,35.67,18908.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
229,2015,70436,0.0,1498.0,99.0,5.278735151413753,3.6,99.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
230,2007,200000,172.0,1396.0,535.0,5.0,0.85,535.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
231,2016,60813,186.0,1199.0,768.0,5.0,3.32,768.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
232,2012,45000,2207.0,1199.0,739.0,5.0,3.6,739.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
233,2016,64000,229.0,1248.0,74.0,5.0,6.8,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
234,2012,41284,200.0,1399.0,6805.0,5.0,2.5,6805.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
235,2019,14165,1136.0,2755.0,1715.0,7.0,19.64,1715.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
236,2011,67000,1172.0,2199.0,1943.0,7.0,7.0,1943.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
237,2011,32572,174.0,1497.0,1173.0,5.0,3.87,1173.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
238,2018,14960,186.0,1197.0,8183.0,5.0,6.27,8183.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
239,2015,55980,1927.0,2143.0,16762.0,5.0,18.12,16762.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
240,2013,74000,2544.0,936.0,576.0,5.0,2.65,576.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
241,2015,56847,2254.0,1396.0,8873.0,5.0,7.2,8873.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
242,2015,121374,1299.0,2494.0,1006.0,7.0,14.3,1006.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
243,2013,52000,2077.0,1248.0,8876.0,7.0,6.9,8876.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
244,2014,118000,128.0,2494.0,102.0,7.0,10.75,102.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
245,2007,72000,170.0,1086.0,2740.1075561606535,5.0,0.95,2740.1075561606535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
246,2016,33915,178.0,1497.0,1173.0,5.0,8.09,1173.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
247,2014,82002,1705.0,1995.0,184.0,5.0,18.5,184.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
248,2017,33000,240.0,1120.0,70.0,5.0,4.75,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
249,2016,34000,2809.0,1248.0,885.0,5.0,8.45,885.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
250,2012,55000,205.0,1598.0,1036.0,5.0,3.5,1036.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
251,2006,160538,131.0,1493.0,82.0,5.0,1.8,82.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
252,2014,60000,1991.0,1498.0,1036.0,5.0,3.7,1036.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
253,2017,49575,187.0,1199.0,887.0,5.0,7.17,887.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
254,2010,83000,1981.0,1086.0,6805.0,5.0,1.75,6805.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
255,2018,51346,1638.0,1995.0,183.0,5.0,21.99,183.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
256,2017,43000,1368.0,2393.0,1478.0,7.0,18.65,1478.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
257,2011,35000,197.0,796.0,35.0,5.0,1.85,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
258,2017,27872,204.0,1197.0,8180.0,5.0,5.95,8180.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
259,2014,16514,189.0,1197.0,82.0,5.0,3.75,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
260,2012,120000,229.0,1248.0,74.0,5.0,3.75,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
261,2008,143275,220.0,1582.0,1262.0,5.0,2.6,1262.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
262,2006,99000,0.0,1086.0,2740.1075561606535,5.0,1.75,2740.1075561606535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
263,2010,52000,170.0,1197.0,80.0,5.0,2.8,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
264,2017,29819,1157.0,2987.0,25479.0,5.0,61.29,25479.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
265,2014,57000,158.0,2148.0,170.0,5.0,18.0,170.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
266,2014,88500,232.0,1248.0,7394.0,5.0,4.35,7394.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
267,2016,28000,1967.0,1582.0,1262.0,5.0,13.75,1262.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
268,2010,67000,190.0,998.0,661.0,5.0,2.0,661.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
269,2016,26000,1964.0,1461.0,10845.0,5.0,10.0,10845.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
270,2010,120000,178.0,1248.0,76.0,5.0,1.65,76.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
271,2017,51982,1655.0,2993.0,258.0,5.0,45.77,258.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
272,2010,36000,2036.0,1197.0,789.0,5.0,3.25,789.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
273,2016,47000,128.0,2494.0,102.0,7.0,12.8,102.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
274,2002,60000,173.0,993.0,60.0,5.0,0.55,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
275,2018,31025,284.0,1248.0,74.0,5.0,7.15,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
276,2013,105000,1205.0,2179.0,120.0,8.0,7.0,120.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
277,2017,121900,2295.0,1248.0,74.0,5.0,3.75,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
278,2017,22695,1888.0,999.0,12324.0,5.0,8.5,12324.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
279,2012,73000,234.0,1248.0,74.0,5.0,4.35,74.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
280,2016,32227,2274.0,796.0,473.0,5.0,3.26,473.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
281,2011,55000,170.0,1497.0,118.0,5.0,4.21,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
282,2018,11287,1207.0,2967.0,2414.0,7.0,70.36,2414.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
283,2009,48000,170.0,1896.0,105.0,5.0,2.95,105.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
284,2012,54308,171.0,1591.0,1213.0,5.0,4.28,1213.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
285,2009,78442,168.0,1497.0,118.0,5.0,3.57,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
286,2013,46000,219.0,1396.0,888.0,5.0,3.11,888.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
287,2014,45051,150.0,1396.0,986.0,5.0,5.96,986.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
288,2011,69000,2054.0,1598.0,1036.0,5.0,4.7,1036.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
289,2014,49000,174.0,1497.0,1173.0,5.0,6.9,1173.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
290,2018,45000,2295.0,1248.0,74.0,5.0,5.25,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
291,2015,64000,1848.0,1995.0,177.0,5.0,28.0,177.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
292,2009,60000,189.0,1061.0,67.0,5.0,1.35,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
293,2015,62178,182.0,1199.0,887.0,5.0,4.85,887.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
294,2012,58006,150.0,1896.0,105.0,5.0,6.7,105.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
295,2010,74000,2036.0,1197.0,789.0,5.0,3.1,789.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
296,2015,77771,1927.0,2143.0,170.0,5.0,18.64,170.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
297,2012,45275,2036.0,1197.0,789.0,5.0,2.8,789.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
298,2016,48000,1368.0,2393.0,1478.0,7.0,20.25,1478.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
299,2015,31652,1768.0,1968.0,17433.0,5.0,26.78,17433.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
300,2010,109000,1299.0,2494.0,1006.0,7.0,8.26,1006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
301,2015,31978,1647.0,1198.0,739.0,5.0,3.89,739.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
302,2011,70000,2092.0,998.0,671.0,5.0,2.1,671.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
303,2017,15000,180.0,1497.0,1173.0,5.0,12.69,1173.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
304,2013,59138,170.0,1405.0,70.0,5.0,2.58,70.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
305,2014,61726,1768.0,1968.0,17433.0,5.0,20.77,17433.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
306,2015,48000,179.0,2143.0,136.0,5.0,20.26,136.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
307,2006,58000,0.0,1086.0,2740.1075561606535,5.0,1.5,2740.1075561606535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
308,2011,60020,178.0,1248.0,2740.1075561606535,5.0,2.5,2740.1075561606535,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
309,2014,77815,231.0,998.0,6704.0,5.0,4.25,6704.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
310,2017,29000,179.0,2143.0,20115.0,5.0,57.0,20115.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
311,2017,44000,127.0,2179.0,1877.0,5.0,44.0,1877.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
312,2011,108626,2054.0,1598.0,1036.0,5.0,3.65,1036.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
313,2012,71791,140.0,796.0,35.0,5.0,2.05,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
314,2012,91931,185.0,1198.0,868.0,5.0,3.13,868.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
315,2000,158000,1407.0,2956.0,831.0,7.0,1.5,831.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
316,2012,91183,180.0,1248.0,75.0,5.0,2.85,75.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
317,2012,65000,189.0,998.0,671.0,5.0,2.65,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
318,2015,88428,160.0,2179.0,140.0,7.0,10.6,140.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
319,2008,138000,171.0,1396.0,70.0,5.0,1.25,70.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
320,2018,18000,1602.0,1373.0,937.0,7.0,8.25,937.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
321,2011,60000,117.0,2354.0,1776.0,5.0,4.45,1776.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
322,2012,48000,193.0,1248.0,739.0,5.0,3.7,739.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
323,2009,160000,178.0,1399.0,68.0,5.0,2.8,68.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
324,2008,40000,177.0,1497.0,78.0,5.0,1.8,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
325,2014,51495,1768.0,1968.0,17433.0,5.0,21.95,17433.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
326,2011,30000,952.0,2993.0,313.0,4.0,49.0,313.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
327,2017,97430,1475.0,2967.0,245.0,7.0,62.67,245.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
328,2008,42496,263.0,998.0,671.0,5.0,1.4,671.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
329,2012,83000,230.0,1396.0,90.0,5.0,5.5,90.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
330,2009,37000,1695.0,1197.0,789.0,5.0,2.95,789.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
331,2016,28503,190.0,1199.0,887.0,5.0,6.86,887.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
332,2015,76496,252.0,1248.0,74.0,5.0,6.15,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
333,2011,79152,185.0,1197.0,8285.0,5.0,3.3,8285.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
334,2011,32000,1647.0,1198.0,739.0,5.0,2.55,739.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
335,2009,35000,197.0,796.0,463.0,5.0,1.5,463.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
336,2004,105000,113.0,1794.0,125.0,5.0,2.5,125.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
337,2006,56000,197.0,796.0,463.0,5.0,1.4,463.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
338,2012,73000,2112.0,1248.0,888.0,5.0,3.4,888.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
339,2012,38000,197.0,796.0,463.0,5.0,2.25,463.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
340,2013,775000,193.0,1968.0,141.0,5.0,7.5,141.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
341,2008,80000,113.0,1794.0,125.0,5.0,2.8,125.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
342,2016,24973,186.0,1197.0,8183.0,5.0,7.66,8183.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
343,2016,45000,243.0,1248.0,885.0,5.0,7.15,885.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
344,2010,87430,170.0,1497.0,118.0,5.0,3.5,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
